 lambda_center tau_sobolev
859 23044.574 11.670441429095778
860 23104.574 3.5761062626273272
861 23144.574 0.6670088592735023
862 23184.574 0.15414080258584892
863 23324.574 0.15974154087423115
864 23424.574 0.1900388756989395
865 23464.574 1.569273538401633
866 23504.574 182.94059491512718
867 23664.574 0.1306089513117076
868 23724.574 0.00027683987420158804
869 23744.574 39.012988810653795
870 23804.574 5.172027351655827
871 23824.574 0.45188114730108925
872 23984.574 46.617414407250514
873 24004.574 0.6945251751179153
874 24024.574 87.73804607803048
875 24064.574 27.241522367750036
876 24104.574 0.16419966742336561
877 24124.574 0.16358842217194292
878 24164.574 1.1466249472480643
879 24284.574 0.5265892072006373
880 24304.574 1.8199603287921386
881 24444.574 0.03958426255522621
882 24504.574 4.766124516252397
883 24524.574 0.28136200022847874
884 24704.574 2.867027504078619
885 24744.574 2.05023548233405
886 24964.574 0.46623452322013864
887 25024.574 0.06654153627326687
888 25044.574 95.29533765902644
889 25084.574 512.8888125696022
890 25284.574 0.6317495394944694
891 25324.574 0.81849397770903
892 25344.574 1.6703600082852945
893 25384.574 16.50715563541232
894 25424.574 19.40219070172067
895 25504.574 62.84709005257855
896 25684.574 1.6249062143184532
897 25784.574 16.8840361718089
898 25804.574 28.328563380958037
899 25824.574 0.6038029083316254
900 25844.574 132.23330919858432
901 25924.574 4.56199871134171
902 25944.574 0.3763223934317656
903 25964.574 4.172136079229561
904 26244.574 79.02040504496857
905 26264.574 3.6961471244942814
906 26284.574 1.0254314892929903
907 26324.574 248.03910562821588
908 26344.574 0.298811460285475
909 26404.574 199.87756028241648
910 26424.574 14.539012663147293
911 26644.574 0.8854629721111802
